image,comp_id,class,terminal,n_terminals,gt_net,pred_net,verdict,n_nodes_seen,pose,pose_dist_frac
circuit_187.jpg,0,I-DC,1,2,n6,n6,ok,2,pose0,0.1019
circuit_187.jpg,1,V-DC,0,2,n6,0,swapped,2,pose4,0.1017
circuit_187.jpg,1,V-DC,1,2,0,n6,swapped,2,pose4,0.1017
circuit_187.jpg,2,V-DC,0,2,n3,n3,ok,2,pose0,0.0995
circuit_187.jpg,2,V-DC,1,2,0,0,ok,2,pose0,0.0995
circuit_187.jpg,3,Capacitor,0,2,n2,n2,ok,2,pose0,0.1616
circuit_187.jpg,3,Capacitor,1,2,0,0,ok,2,pose0,0.1616
circuit_187.jpg,4,V-AC,0,2,n1,n1,ok,2,pose0,0.105
circuit_187.jpg,4,V-AC,1,2,n2,n2,ok,2,pose0,0.105
circuit_187.jpg,5,Capacitor,0,2,n4,n4,ok,2,pose0,0.1685
circuit_187.jpg,5,Capacitor,1,2,n6,n6,ok,2,pose0,0.1685
circuit_187.jpg,6,Capacitor,0,2,n3,n3,ok,2,pose0,0.1661
circuit_187.jpg,6,Capacitor,1,2,0,0,ok,2,pose0,0.1661
circuit_187.jpg,7,I-AC,0,2,n2,n2,ok,2,pose0,0.1003
circuit_187.jpg,7,I-AC,1,2,n3,n3,ok,2,pose0,0.1003
circuit_187.jpg,8,GND,0,1,0,0,ok,1,,
circuit_187.jpg,9,Resistor,0,2,n1,n1,ok,2,pose2,0.1114
circuit_187.jpg,9,Resistor,1,2,n2,n2,ok,2,pose2,0.1114
circuit_187.jpg,10,Inductor,0,2,n1,n1,ok,2,pose2,0.1201
circuit_187.jpg,10,Inductor,1,2,n4,n4,ok,2,pose2,0.1201
circuit_187.jpg,11,Inductor,0,2,n1,n1,ok,2,pose2,0.1248
circuit_187.jpg,11,Inductor,1,2,n5,n5,ok,2,pose2,0.1248
circuit_187.jpg,12,Capacitor,0,2,n5,n5,ok,2,pose0,0.172
circuit_187.jpg,12,Capacitor,1,2,0,0,ok,2,pose0,0.172
circuit_187.jpg,13,Inductor,0,2,n1,n1,ok,2,pose2,0.1206
circuit_187.jpg,13,Inductor,1,2,n3,n3,ok,2,pose2,0.1206
circuit_19.jpg,0,I-DC,0,2,n4,0,swapped,2,pose6,0.0953
circuit_19.jpg,0,I-DC,1,2,0,n4,swapped,2,pose6,0.0953
circuit_19.jpg,1,V-DC,0,2,n1,n1,ok,2,pose0,0.0961
circuit_19.jpg,1,V-DC,1,2,n5,n5,ok,2,pose0,0.0961
circuit_19.jpg,2,GND,0,1,0,0,ok,1,,
circuit_19.jpg,3,Resistor,0,2,n3,n3,ok,2,pose0,0.1106
circuit_19.jpg,3,Resistor,1,2,n4,n4,ok,2,pose0,0.1106
circuit_19.jpg,4,Resistor,0,2,n5,n5,ok,2,pose0,0.106
circuit_19.jpg,4,Resistor,1,2,0,0,ok,2,pose0,0.106
circuit_19.jpg,5,Inductor,0,2,n2,n2,ok,2,pose0,0.1119
circuit_19.jpg,5,Inductor,1,2,n3,n3,ok,2,pose0,0.1119
circuit_19.jpg,6,Resistor,0,2,n1,n1,ok,2,pose0,0.1059
circuit_19.jpg,6,Resistor,1,2,n2,n2,ok,2,pose0,0.1059
circuit_19.jpg,7,Inductor,0,2,n3,n3,ok,2,pose2,0.1075
circuit_19.jpg,7,Inductor,1,2,0,0,ok,2,pose2,0.1075
circuit_19.jpg,8,Inductor,0,2,n2,n2,ok,2,pose2,0.1087
circuit_19.jpg,8,Inductor,1,2,n5,n5,ok,2,pose2,0.1087
circuit_193.jpg,0,V-DC,0,2,n6,n8,swapped,2,pose6,0.1047
circuit_193.jpg,0,V-DC,1,2,n8,n6,swapped,2,pose6,0.1047
circuit_193.jpg,1,Inductor,0,2,n1,n1,ok,2,pose0,0.1153
circuit_193.jpg,1,Inductor,1,2,n2,n2,ok,2,pose0,0.1153
circuit_193.jpg,2,Inductor,0,2,n9,n9,ok,2,pose0,0.1236
circuit_193.jpg,2,Inductor,1,2,n10,n10,ok,2,pose0,0.1236
circuit_193.jpg,3,Zener Diode,0,2,n5,n6,swapped,2,pose4,0.1493
circuit_193.jpg,3,Zener Diode,1,2,n6,n5,swapped,2,pose4,0.1493
circuit_193.jpg,4,Inductor,0,2,n4,n4,ok,2,pose0,0.1219
circuit_193.jpg,4,Inductor,1,2,n5,n5,ok,2,pose0,0.1219
circuit_193.jpg,5,Resistor,0,2,n3,n3,ok,2,pose0,0.1259
circuit_193.jpg,5,Resistor,1,2,n4,n4,ok,2,pose0,0.1259
circuit_193.jpg,6,Zener Diode,0,2,n3,n6,swapped,2,pose4,0.1497
circuit_193.jpg,6,Zener Diode,1,2,n6,n3,swapped,2,pose4,0.1497
circuit_193.jpg,7,Inductor,0,2,n6,n6,ok,2,pose2,0.1294
circuit_193.jpg,7,Inductor,1,2,n7,n7,ok,2,pose2,0.1294
circuit_193.jpg,8,Resistor,0,2,n6,n6,ok,2,pose2,0.1297
circuit_193.jpg,8,Resistor,1,2,n10,n10,ok,2,pose2,0.1297
circuit_193.jpg,9,Resistor,0,2,n8,n8,ok,2,pose0,0.1395
circuit_193.jpg,9,Resistor,1,2,n9,n9,ok,2,pose0,0.1395
circuit_193.jpg,10,Capacitor,0,2,n2,n2,ok,2,pose2,0.1786
circuit_193.jpg,10,Capacitor,1,2,n3,n3,ok,2,pose2,0.1786
circuit_193.jpg,11,Resistor,0,2,n6,n6,ok,2,pose2,0.1311
circuit_193.jpg,11,Resistor,1,2,n8,n8,ok,2,pose2,0.1311
circuit_193.jpg,12,Diode,0,2,n7,n7,ok,2,pose0,0.1642
circuit_193.jpg,12,Diode,1,2,n10,n10,ok,2,pose0,0.1642
circuit_193.jpg,13,Diode,0,2,n5,n5,ok,2,pose0,0.1646
circuit_193.jpg,13,Diode,1,2,n6,n6,ok,2,pose0,0.1646
circuit_193.jpg,14,Diode,0,2,n4,n4,ok,2,pose0,0.1634
circuit_193.jpg,14,Diode,1,2,n6,n6,ok,2,pose0,0.1634
circuit_193.jpg,15,Resistor,0,2,n10,n10,ok,2,pose2,0.146
circuit_193.jpg,15,Resistor,1,2,0,0,ok,2,pose2,0.146
circuit_193.jpg,16,GND,0,1,0,0,ok,1,,
circuit_193.jpg,17,V-AC,0,2,n1,n1,ok,2,pose2,0.1056
circuit_193.jpg,17,V-AC,1,2,n6,n6,ok,2,pose2,0.1056
circuit_193.jpg,18,Zener Diode,0,2,n6,n8,swapped,2,pose4,0.1429
circuit_193.jpg,18,Zener Diode,1,2,n8,n6,swapped,2,pose4,0.1429
circuit_193.jpg,19,Zener Diode,0,2,n6,n9,swapped,2,pose4,0.1427
circuit_193.jpg,19,Zener Diode,1,2,n9,n6,swapped,2,pose4,0.1427
circuit_198.jpg,0,Inductor,0,2,n2,n2,ok,2,pose0,0.1076
circuit_198.jpg,0,Inductor,1,2,n4,n4,ok,2,pose0,0.1076
circuit_198.jpg,1,V-AC,0,2,0,0,ok,2,pose2,0.1034
circuit_198.jpg,1,V-AC,1,2,n2,n2,ok,2,pose2,0.1034
circuit_198.jpg,2,I-DC,0,2,n1,0,swapped,2,pose6,0.0992
circuit_198.jpg,2,I-DC,1,2,0,n1,swapped,2,pose6,0.0992
circuit_198.jpg,3,GND,0,1,0,0,ok,1,,
circuit_198.jpg,4,Capacitor,0,2,n1,n1,ok,2,pose2,0.1714
circuit_198.jpg,4,Capacitor,1,2,n3,n3,ok,2,pose2,0.1714
circuit_198.jpg,5,Capacitor,0,2,0,0,ok,2,pose2,0.1798
circuit_198.jpg,5,Capacitor,1,2,n5,n5,ok,2,pose2,0.1798
circuit_198.jpg,6,Capacitor,0,2,n4,n4,ok,2,pose2,0.1883
circuit_198.jpg,6,Capacitor,1,2,n6,n6,ok,2,pose2,0.1883
circuit_198.jpg,7,Inductor,0,2,n3,n3,ok,2,pose0,0.1122
circuit_198.jpg,7,Inductor,1,2,0,0,ok,2,pose0,0.1122
circuit_198.jpg,8,Inductor,0,2,n5,n5,ok,2,pose0,0.1152
circuit_198.jpg,8,Inductor,1,2,n7,n7,ok,2,pose0,0.1152
circuit_198.jpg,9,Diode,0,2,n3,n3,ok,2,pose0,0.1562
circuit_198.jpg,9,Diode,1,2,0,0,ok,2,pose0,0.1562
circuit_198.jpg,10,Diode,0,2,n5,n5,ok,2,pose0,0.1525
circuit_198.jpg,10,Diode,1,2,n4,n4,ok,2,pose0,0.1525
circuit_198.jpg,11,Diode,0,2,0,0,ok,2,pose0,0.1581
circuit_198.jpg,11,Diode,1,2,n5,n5,ok,2,pose0,0.1581
circuit_198.jpg,12,Diode,0,2,n7,n7,ok,2,pose0,0.1534
circuit_198.jpg,12,Diode,1,2,n6,n6,ok,2,pose0,0.1534
circuit_198.jpg,13,Diode,0,2,0,0,ok,2,pose0,0.1502
circuit_198.jpg,13,Diode,1,2,n7,n7,ok,2,pose0,0.1502
circuit_198.jpg,14,Resistor,0,2,0,0,ok,2,pose2,0.1168
circuit_198.jpg,14,Resistor,1,2,n7,n7,ok,2,pose2,0.1168
circuit_198.jpg,15,GND,0,1,0,0,ok,1,,
circuit_198.jpg,16,Zener Diode,0,2,0,n4,swapped,2,pose4,0.1266
circuit_198.jpg,16,Zener Diode,1,2,n4,0,swapped,2,pose4,0.1266
circuit_198.jpg,17,Zener Diode,0,2,n3,n3,ok,2,pose2,0.1252
circuit_198.jpg,17,Zener Diode,1,2,n5,n5,ok,2,pose2,0.1252
circuit_198.jpg,18,Zener Diode,0,2,n5,n5,ok,2,pose2,0.1306
circuit_198.jpg,18,Zener Diode,1,2,n6,n6,ok,2,pose2,0.1306
circuit_205.jpg,0,I-AC,0,2,0,0,ok,2,pose2,0.1065
circuit_205.jpg,0,I-AC,1,2,n8,n8,ok,2,pose2,0.1065
circuit_205.jpg,1,V-DC,0,2,n5,n5,ok,2,pose0,0.1098
circuit_205.jpg,1,V-DC,1,2,0,0,ok,2,pose0,0.1098
circuit_205.jpg,2,MOSFET-P,0,3,n6,n7,swapped,3,pose6,0.1505
circuit_205.jpg,2,MOSFET-P,1,3,n7,0,swapped,3,pose6,0.1505
circuit_205.jpg,2,MOSFET-P,2,3,0,n6,swapped,3,pose6,0.1505
circuit_205.jpg,3,I-AC,0,2,0,0,ok,2,pose2,0.1075
circuit_205.jpg,3,I-AC,1,2,n7,n7,ok,2,pose2,0.1075
circuit_205.jpg,4,MOSFET-P,0,3,n3,n3,ok,3,pose2,0.1657
circuit_205.jpg,4,MOSFET-P,1,3,n8,n6,swapped,3,pose2,0.1657
circuit_205.jpg,4,MOSFET-P,2,3,n6,n8,swapped,3,pose2,0.1657
circuit_205.jpg,5,MOSFET-N,0,3,n3,n4,swapped,3,pose6,0.1653
circuit_205.jpg,5,MOSFET-N,1,3,n4,n2,swapped,3,pose6,0.1653
circuit_205.jpg,5,MOSFET-N,2,3,n2,n3,swapped,3,pose6,0.1653
circuit_205.jpg,6,GND,0,1,0,0,ok,1,,
circuit_205.jpg,7,GND,0,1,0,0,ok,1,,
circuit_205.jpg,8,V-AC,0,2,0,0,ok,2,pose2,0.1129
circuit_205.jpg,8,V-AC,1,2,n1,n1,ok,2,pose2,0.1129
circuit_205.jpg,9,MOSFET-N,0,3,n5,n1,swapped,3,pose6,0.1566
circuit_205.jpg,9,MOSFET-N,1,3,n1,n3,swapped,3,pose6,0.1566
circuit_205.jpg,9,MOSFET-N,2,3,n3,n5,swapped,3,pose6,0.1566
circuit_205.jpg,10,V-AC,0,2,0,0,ok,2,pose2,0.1673
circuit_205.jpg,10,V-AC,1,2,n4,n4,ok,2,pose2,0.1673
circuit_205.jpg,11,MOSFET-P,0,3,n5,n5,ok,3,pose2,0.1674
circuit_205.jpg,11,MOSFET-P,1,3,n4,n3,swapped,3,pose2,0.1674
circuit_205.jpg,11,MOSFET-P,2,3,n3,n4,swapped,3,pose2,0.1674
circuit_205.jpg,12,Resistor,0,2,n2,n2,ok,2,pose0,0.1367
circuit_205.jpg,12,Resistor,1,2,n6,n6,ok,2,pose0,0.1367
circuit_205.jpg,13,Zener Diode,0,2,n4,n5,swapped,2,pose4,0.1375
circuit_205.jpg,13,Zener Diode,1,2,n5,n4,swapped,2,pose4,0.1375
circuit_205.jpg,14,MOSFET-N,0,3,n2,n1,swapped,3,pose6,0.1587
circuit_205.jpg,14,MOSFET-N,1,3,n1,0,swapped,3,pose6,0.1587
circuit_205.jpg,14,MOSFET-N,2,3,0,n2,swapped,3,pose6,0.1587
circuit_210.jpg,0,V-DC,0,2,n1,n1,ok,2,pose0,0.1183
circuit_210.jpg,0,V-DC,1,2,0,0,ok,2,pose0,0.1183
circuit_210.jpg,1,I-AC,0,2,n7,n7,ok,2,pose2,0.1202
circuit_210.jpg,1,I-AC,1,2,0,0,ok,2,pose2,0.1202
circuit_210.jpg,2,I-AC,0,2,n8,n8,ok,2,pose2,0.1335
circuit_210.jpg,2,I-AC,1,2,0,0,ok,2,pose2,0.1335
circuit_210.jpg,3,V-AC,0,2,n3,n3,ok,2,pose2,0.1189
circuit_210.jpg,3,V-AC,1,2,0,0,ok,2,pose2,0.1189
circuit_210.jpg,4,Resistor,0,2,n5,n5,ok,2,pose0,0.1278
circuit_210.jpg,4,Resistor,1,2,n6,n6,ok,2,pose0,0.1278
circuit_210.jpg,5,V-AC,0,2,n4,n4,ok,2,pose2,0.1223
circuit_210.jpg,5,V-AC,1,2,0,0,ok,2,pose2,0.1223
circuit_210.jpg,6,GND,0,1,0,0,ok,1,,
circuit_210.jpg,7,MOSFET-N,0,3,n1,n4,swapped,3,pose6,0.1779
circuit_210.jpg,7,MOSFET-N,1,3,n4,n2,swapped,3,pose6,0.1779
circuit_210.jpg,7,MOSFET-N,2,3,n2,n1,swapped,3,pose6,0.1779
circuit_210.jpg,8,MOSFET-P,0,3,0,0,ok,3,pose2,0.1822
circuit_210.jpg,8,MOSFET-P,1,3,n8,n6,swapped,3,pose2,0.1822
circuit_210.jpg,8,MOSFET-P,2,3,n6,n8,swapped,3,pose2,0.1822
circuit_210.jpg,9,Zener Diode,0,2,n1,n3,swapped,2,pose4,0.137
circuit_210.jpg,9,Zener Diode,1,2,n3,n1,swapped,2,pose4,0.137
circuit_210.jpg,10,MOSFET-N,0,3,n2,n3,swapped,3,pose6,0.1749
circuit_210.jpg,10,MOSFET-N,1,3,n3,n5,swapped,3,pose6,0.1749
circuit_210.jpg,10,MOSFET-N,2,3,n5,n2,swapped,3,pose6,0.1749
circuit_210.jpg,11,MOSFET-P,0,3,n2,n2,ok,3,pose2,0.1743
circuit_210.jpg,11,MOSFET-P,1,3,n3,n1,swapped,3,pose2,0.1743
circuit_210.jpg,11,MOSFET-P,2,3,n1,n3,swapped,3,pose2,0.1743
circuit_210.jpg,12,MOSFET-N,0,3,n5,n4,swapped,3,pose6,0.1799
circuit_210.jpg,12,MOSFET-N,1,3,n4,0,swapped,3,pose6,0.1799
circuit_210.jpg,12,MOSFET-N,2,3,0,n5,swapped,3,pose6,0.1799
circuit_210.jpg,13,MOSFET-P,0,3,n6,n7,swapped,3,pose6,0.1352
circuit_210.jpg,13,MOSFET-P,1,3,n7,n2,swapped,3,pose6,0.1352
circuit_210.jpg,13,MOSFET-P,2,3,n2,n6,swapped,3,pose6,0.1352
circuit_210.jpg,14,GND,0,1,0,0,ok,1,,
circuit_215.jpg,0,I-AC,0,2,0,0,ok,2,pose2,0.108
circuit_215.jpg,0,I-AC,1,2,n7,n7,ok,2,pose2,0.108
circuit_215.jpg,1,V-DC,0,2,n2,0,swapped,2,pose4,0.1058
circuit_215.jpg,1,V-DC,1,2,0,n2,swapped,2,pose4,0.1058
circuit_215.jpg,2,I-AC,0,2,0,0,ok,2,pose0,0.1009
circuit_215.jpg,2,I-AC,1,2,n8,n8,ok,2,pose0,0.1009
circuit_215.jpg,3,MOSFET-P,0,3,n5,n5,ok,3,pose0,0.2592
circuit_215.jpg,3,MOSFET-P,1,3,n8,n6,swapped,3,pose0,0.2592
circuit_215.jpg,3,MOSFET-P,2,3,n6,n8,swapped,3,pose0,0.2592
circuit_215.jpg,4,V-AC,0,2,0,0,ok,2,pose2,0.1071
circuit_215.jpg,4,V-AC,1,2,n1,n1,ok,2,pose2,0.1071
circuit_215.jpg,5,MOSFET-P,0,3,n2,n2,ok,3,pose0,0.2461
circuit_215.jpg,5,MOSFET-P,1,3,n1,n5,swapped,3,pose0,0.2461
circuit_215.jpg,5,MOSFET-P,2,3,n5,n1,swapped,3,pose0,0.2461
circuit_215.jpg,6,V-AC,0,2,0,0,ok,2,pose2,0.1137
circuit_215.jpg,6,V-AC,1,2,n3,n3,ok,2,pose2,0.1137
circuit_215.jpg,7,MOSFET-P,0,3,n6,n6,ok,3,pose2,0.2119
circuit_215.jpg,7,MOSFET-P,1,3,n7,0,swapped,3,pose2,0.2119
circuit_215.jpg,7,MOSFET-P,2,3,0,n7,swapped,3,pose2,0.2119
circuit_215.jpg,8,GND,0,1,0,0,ok,1,,
circuit_215.jpg,9,Zener Diode,0,2,n1,n2,swapped,2,pose4,0.1446
circuit_215.jpg,9,Zener Diode,1,2,n2,n1,swapped,2,pose4,0.1446
circuit_215.jpg,10,MOSFET-N,0,3,n4,n3,swapped,3,pose6,0.159
circuit_215.jpg,10,MOSFET-N,1,3,n3,0,swapped,3,pose6,0.159
circuit_215.jpg,10,MOSFET-N,2,3,0,n4,swapped,3,pose6,0.159
circuit_215.jpg,11,MOSFET-N,0,3,n5,n1,swapped,3,pose4,0.1539
circuit_215.jpg,11,MOSFET-N,1,3,n1,n4,swapped,3,pose4,0.1539
circuit_215.jpg,11,MOSFET-N,2,3,n4,n5,swapped,3,pose4,0.1539
circuit_215.jpg,12,Resistor,0,2,n4,n4,ok,2,pose0,0.1453
circuit_215.jpg,12,Resistor,1,2,n6,n6,ok,2,pose0,0.1453
circuit_215.jpg,13,GND,0,1,0,0,ok,1,,
circuit_215.jpg,14,MOSFET-N,0,3,n2,n3,swapped,3,pose6,0.1717
circuit_215.jpg,14,MOSFET-N,1,3,n3,n5,swapped,3,pose6,0.1717
circuit_215.jpg,14,MOSFET-N,2,3,n5,n2,swapped,3,pose6,0.1717
circuit_226.jpg,0,Resistor,0,2,n11,n11,ok,2,pose0,0.1087
circuit_226.jpg,0,Resistor,1,2,n5,n5,ok,2,pose0,0.1087
circuit_226.jpg,1,Op-Amp,0,3,0,n9,swapped,3,pose6,0.1539
circuit_226.jpg,1,Op-Amp,1,3,n8,0,swapped,3,pose6,0.1539
circuit_226.jpg,1,Op-Amp,2,3,n9,n8,swapped,3,pose6,0.1539
circuit_226.jpg,2,Op-Amp,0,3,0,n2,swapped,3,pose3,0.2102
circuit_226.jpg,2,Op-Amp,1,3,n1,0,swapped,3,pose3,0.2102
circuit_226.jpg,2,Op-Amp,2,3,n2,n1,swapped,3,pose3,0.2102
circuit_226.jpg,3,Resistor,0,2,n9,n9,ok,2,pose0,0.1128
circuit_226.jpg,3,Resistor,1,2,n5,n5,ok,2,pose0,0.1128
circuit_226.jpg,4,V-DC,0,2,n1,0,swapped,2,pose4,0.1142
circuit_226.jpg,4,V-DC,1,2,0,n1,swapped,2,pose4,0.1142
circuit_226.jpg,5,Resistor,0,2,n4,n4,ok,2,pose0,0.1143
circuit_226.jpg,5,Resistor,1,2,n5,n5,ok,2,pose0,0.1143
circuit_226.jpg,6,Op-Amp,0,3,0,n6,swapped,3,pose3,0.2056
circuit_226.jpg,6,Op-Amp,1,3,n7,0,swapped,3,pose3,0.2056
circuit_226.jpg,6,Op-Amp,2,3,n6,n7,swapped,3,pose3,0.2056
circuit_226.jpg,7,Op-Amp,0,3,0,n11,swapped,3,pose3,0.1981
circuit_226.jpg,7,Op-Amp,1,3,n10,0,swapped,3,pose3,0.1981
circuit_226.jpg,7,Op-Amp,2,3,n11,n10,swapped,3,pose3,0.1981
circuit_226.jpg,8,Inductor,0,2,n7,n7,ok,2,pose0,0.1119
circuit_226.jpg,8,Inductor,1,2,n6,n6,ok,2,pose0,0.1119
circuit_226.jpg,9,Inductor,0,2,n3,n3,ok,2,pose0,0.1153
circuit_226.jpg,9,Inductor,1,2,n4,n4,ok,2,pose0,0.1153
circuit_226.jpg,10,I-DC,0,2,n7,0,swapped,2,pose6,0.1078
circuit_226.jpg,10,I-DC,1,2,0,n7,swapped,2,pose6,0.1078
circuit_226.jpg,11,Op-Amp,0,3,n6,n4,swapped,3,pose3,0.2103
circuit_226.jpg,11,Op-Amp,1,3,n3,n6,swapped,3,pose3,0.2103
circuit_226.jpg,11,Op-Amp,2,3,n4,n3,swapped,3,pose3,0.2103
circuit_226.jpg,12,Resistor,0,2,n6,n6,ok,2,pose0,0.1113
circuit_226.jpg,12,Resistor,1,2,n8,n8,ok,2,pose0,0.1113
circuit_226.jpg,13,Resistor,0,2,n2,n2,ok,2,pose0,0.1207
circuit_226.jpg,13,Resistor,1,2,n3,n3,ok,2,pose0,0.1207
circuit_226.jpg,14,Capacitor,0,2,n1,n1,ok,2,pose0,0.1644
circuit_226.jpg,14,Capacitor,1,2,n2,n2,ok,2,pose0,0.1644
circuit_226.jpg,15,Inductor,0,2,n10,n10,ok,3,pose0,0.1136
circuit_226.jpg,15,Inductor,1,2,n11,n11,ok,3,pose0,0.1136
circuit_226.jpg,16,GND,0,1,0,0,ok,1,,
circuit_226.jpg,17,Capacitor,0,2,n8,n8,ok,2,pose2,0.1721
circuit_226.jpg,17,Capacitor,1,2,n9,n9,ok,2,pose2,0.1721
circuit_226.jpg,18,GND,0,1,0,0,ok,1,,
circuit_226.jpg,19,GND,0,1,0,0,ok,1,,
circuit_226.jpg,20,GND,0,1,0,0,ok,1,,
circuit_226.jpg,21,GND,0,1,0,0,ok,1,,
circuit_226.jpg,22,GND,0,1,0,0,ok,1,,
circuit_226.jpg,23,Capacitor,0,2,n6,n6,ok,2,pose0,0.1547
circuit_226.jpg,23,Capacitor,1,2,n10,n10,ok,2,pose0,0.1547
circuit_230.jpg,0,V-DC,0,2,0,0,ok,2,pose0,0.0984
circuit_230.jpg,0,V-DC,1,2,n1,n1,ok,2,pose0,0.0984
circuit_230.jpg,1,I-DC,0,2,0,0,ok,2,pose0,0.0985
circuit_230.jpg,1,I-DC,1,2,n2,n2,ok,2,pose0,0.0985
circuit_230.jpg,2,Capacitor,0,2,n4,n4,ok,2,pose0,0.154
circuit_230.jpg,2,Capacitor,1,2,n1,n1,ok,2,pose0,0.154
circuit_230.jpg,3,Resistor,0,2,0,0,ok,2,pose2,0.112
circuit_230.jpg,3,Resistor,1,2,n4,n4,ok,2,pose2,0.112
circuit_230.jpg,4,Resistor,0,2,0,0,ok,2,pose2,0.1117
circuit_230.jpg,4,Resistor,1,2,n3,n3,ok,2,pose2,0.1117
circuit_230.jpg,5,GND,0,1,0,0,ok,1,,
circuit_230.jpg,6,Inductor,0,2,n2,n2,ok,2,pose0,0.1105
circuit_230.jpg,6,Inductor,1,2,n3,n3,ok,2,pose0,0.1105
circuit_230.jpg,7,Resistor,0,2,n1,n1,ok,2,pose0,0.1139
circuit_230.jpg,7,Resistor,1,2,n2,n2,ok,2,pose0,0.1139
circuit_238.jpg,0,I-AC,0,2,n2,n2,ok,2,pose0,0.1104
circuit_238.jpg,0,I-AC,1,2,n3,n3,ok,2,pose0,0.1104
circuit_238.jpg,1,V-DC,0,2,0,0,ok,2,pose0,0.1052
circuit_238.jpg,1,V-DC,1,2,n4,n4,ok,2,pose0,0.1052
circuit_238.jpg,2,V-DC,0,2,n3,n3,ok,2,pose0,0.1031
circuit_238.jpg,2,V-DC,1,2,n4,n4,ok,2,pose0,0.1031
circuit_238.jpg,3,Capacitor,0,2,n5,n5,ok,2,pose2,0.1724
circuit_238.jpg,3,Capacitor,1,2,n4,n4,ok,2,pose2,0.1724
circuit_238.jpg,4,GND,0,1,0,0,ok,1,,
circuit_238.jpg,5,V-AC,0,2,n1,n1,ok,2,pose0,0.1029
circuit_238.jpg,5,V-AC,1,2,n2,n2,ok,2,pose0,0.1029
circuit_238.jpg,6,I-DC,0,2,n4,0,swapped,2,pose4,0.1109
circuit_238.jpg,6,I-DC,1,2,0,n4,swapped,2,pose4,0.1109
circuit_238.jpg,7,Inductor,0,2,n1,n1,ok,2,pose0,0.145
circuit_238.jpg,7,Inductor,1,2,n5,n5,ok,2,pose0,0.145
circuit_238.jpg,8,Capacitor,0,2,n6,n6,ok,2,pose2,0.1835
circuit_238.jpg,8,Capacitor,1,2,0,0,ok,2,pose2,0.1835
circuit_238.jpg,9,Capacitor,0,2,n3,n3,ok,2,pose2,0.1804
circuit_238.jpg,9,Capacitor,1,2,n4,n4,ok,2,pose2,0.1804
circuit_238.jpg,10,Inductor,0,2,n1,n1,ok,2,pose0,0.1304
circuit_238.jpg,10,Inductor,1,2,n3,n3,ok,2,pose0,0.1304
circuit_238.jpg,11,Capacitor,0,2,n2,n2,ok,2,pose2,0.1873
circuit_238.jpg,11,Capacitor,1,2,n4,n4,ok,2,pose2,0.1873
circuit_238.jpg,12,Inductor,0,2,n1,n1,ok,2,pose0,0.1464
circuit_238.jpg,12,Inductor,1,2,n6,n6,ok,2,pose0,0.1464
circuit_238.jpg,13,Inductor,0,2,n1,n1,ok,2,pose0,0.1379
circuit_238.jpg,13,Inductor,1,2,n2,n2,ok,2,pose0,0.1379
circuit_260.jpg,0,Resistor,0,2,n3,n3,ok,2,pose0,0.1177
circuit_260.jpg,0,Resistor,1,2,n2,n2,ok,2,pose0,0.1177
circuit_260.jpg,1,V-AC,0,2,0,0,ok,2,pose2,0.1051
circuit_260.jpg,1,V-AC,1,2,n3,n3,ok,2,pose2,0.1051
circuit_260.jpg,2,Resistor,0,2,n1,n1,ok,2,pose2,0.1176
circuit_260.jpg,2,Resistor,1,2,n2,n2,ok,2,pose2,0.1176
circuit_260.jpg,3,Inductor,0,2,0,0,ok,2,pose2,0.1233
circuit_260.jpg,3,Inductor,1,2,n1,n1,ok,2,pose2,0.1233
circuit_260.jpg,4,GND,0,1,0,0,ok,1,,
circuit_260.jpg,5,Capacitor,0,2,0,0,ok,2,pose0,0.1608
circuit_260.jpg,5,Capacitor,1,2,n2,n2,ok,2,pose0,0.1608
circuit_263.jpg,0,V-DC,0,2,0,n3,swapped,2,pose6,0.0954
circuit_263.jpg,0,V-DC,1,2,n3,0,swapped,2,pose6,0.0954
circuit_263.jpg,1,I-DC,0,2,0,n2,swapped,2,pose6,0.0928
circuit_263.jpg,1,I-DC,1,2,n2,0,swapped,2,pose6,0.0928
circuit_263.jpg,2,Capacitor,0,2,0,0,ok,2,pose0,0.1582
circuit_263.jpg,2,Capacitor,1,2,n2,n2,ok,2,pose0,0.1582
circuit_263.jpg,3,Inductor,0,2,n3,n3,ok,2,pose0,0.1109
circuit_263.jpg,3,Inductor,1,2,n1,n1,ok,2,pose0,0.1109
circuit_263.jpg,4,Resistor,0,2,0,0,ok,2,pose2,0.1123
circuit_263.jpg,4,Resistor,1,2,n1,n1,ok,2,pose2,0.1123
circuit_263.jpg,5,GND,0,1,0,0,ok,1,,
circuit_267.jpg,0,V-DC,0,2,n1,n1,ok,2,pose0,0.0972
circuit_267.jpg,0,V-DC,1,2,0,0,ok,2,pose0,0.0972
circuit_267.jpg,1,I-DC,0,2,n3,0,swapped,2,pose4,0.0923
circuit_267.jpg,1,I-DC,1,2,0,n3,swapped,2,pose4,0.0923
circuit_267.jpg,2,Capacitor,0,2,n2,n2,ok,2,pose0,0.1553
circuit_267.jpg,2,Capacitor,1,2,0,0,ok,2,pose0,0.1553
circuit_267.jpg,3,Inductor,0,2,n2,n2,ok,2,pose0,0.1094
circuit_267.jpg,3,Inductor,1,2,n3,n3,ok,2,pose0,0.1094
circuit_267.jpg,4,GND,0,1,0,0,ok,1,,
